dataset,graph_type,minmaxscaler,nn,normalization,nnk,kalofolias,self_loop,label_prop_train,label_prop_test,label_prop_train_std,label_prop_test_std
ESC-50,RBF,True,40,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,40,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,40,BothSides,True,False,True,100.0,53.66157894736842,0.0,2.0820330863973284
ESC-50,RBF,True,40,BothSides,True,False,False,100.0,53.90999999999999,0.0,2.0277615484831855
ESC-50,RBF,True,40,BothSides,False,False,True,100.0,50.74578947368422,0.0,1.935655457425596
ESC-50,RBF,True,40,BothSides,False,False,False,100.0,50.80368421052631,0.0,1.9114736668202799
ESC-50,RBF,True,30,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,30,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,30,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,30,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,30,BothSides,True,False,True,100.0,54.547368421052646,0.0,2.242080553360257
ESC-50,RBF,True,30,BothSides,True,False,False,100.0,54.78842105263158,0.0,2.1827576651865748
ESC-50,RBF,True,30,BothSides,False,False,True,100.0,52.598947368421044,0.0,1.8313336193836345
ESC-50,RBF,True,30,BothSides,False,False,False,100.0,52.65473684210526,0.0,1.8474107057688798
ESC-50,RBF,True,20,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,20,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,20,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,20,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,20,BothSides,True,False,True,100.0,54.517368421052645,0.0,2.1377630242668233
ESC-50,RBF,True,20,BothSides,True,False,False,100.0,54.792631578947365,0.0,2.0388582433038565
ESC-50,RBF,True,20,BothSides,False,False,True,100.0,54.457368421052635,0.0,1.8997695588495207
ESC-50,RBF,True,20,BothSides,False,False,False,100.0,54.49999999999999,0.0,1.9040923998157258
ESC-50,RBF,True,200,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,200,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,200,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,200,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,200,BothSides,True,False,True,100.0,45.39526315789474,0.0,2.2254694795552985
ESC-50,RBF,True,200,BothSides,True,False,False,100.0,45.46631578947368,0.0,2.2125306702414327
ESC-50,RBF,True,200,BothSides,False,False,True,100.0,16.965263157894736,0.0,5.433497315246621
ESC-50,RBF,True,200,BothSides,False,False,False,100.0,17.06684210526316,0.0,5.436512727578141
ESC-50,RBF,True,10,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,10,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,10,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,10,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,10,BothSides,True,False,True,100.0,51.453684210526326,0.0,2.145455546354908
ESC-50,RBF,True,10,BothSides,True,False,False,100.0,51.59105263157895,0.0,2.1603946366693245
ESC-50,RBF,True,10,BothSides,False,False,True,100.0,56.61842105263158,0.0,1.8004366198677109
ESC-50,RBF,True,10,BothSides,False,False,False,100.0,56.676315789473676,0.0,1.8193081848516346
ESC-50,RBF,True,100,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,100,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,100,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,100,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,100,BothSides,True,False,True,100.0,49.59105263157894,0.0,2.235917517891571
ESC-50,RBF,True,100,BothSides,True,False,False,100.0,49.7221052631579,0.0,2.215934237051336
ESC-50,RBF,True,100,BothSides,False,False,True,100.0,39.58263157894737,0.0,2.488769845980216
ESC-50,RBF,True,100,BothSides,False,False,False,100.0,39.693157894736835,0.0,2.497301091655204
ESC-50,RBF,True,1000,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,1000,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,1000,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,1000,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,1000,BothSides,True,False,True,100.0,22.288421052631573,0.0,1.7115135612550985
ESC-50,RBF,True,1000,BothSides,True,False,False,100.0,22.30157894736842,0.0,1.711373960017193
ESC-50,RBF,True,1000,BothSides,False,False,True,100.0,2.3573684210526316,0.0,0.625465809796488
ESC-50,RBF,True,1000,BothSides,False,False,False,100.0,2.358421052631579,0.0,0.6257934575589182
ESC-50,RBF,True,0,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,True,0,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,True,0,BothSides,False,False,True,100.0,2.966842105263157,0.0,0.9731763967385229
ESC-50,RBF,True,0,BothSides,False,False,False,100.0,2.9673684210526314,0.0,0.9728952707029841
ESC-50,RBF,False,5,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,5,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,5,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,5,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,5,BothSides,True,False,True,100.0,34.55052631578947,0.0,2.2293238357275365
ESC-50,RBF,False,5,BothSides,True,False,False,100.0,34.543684210526315,0.0,2.25645341065572
ESC-50,RBF,False,5,BothSides,False,False,True,100.0,57.49421052631579,0.0,1.8616838504436708
ESC-50,RBF,False,5,BothSides,False,False,False,100.0,57.60473684210526,0.0,1.8266493704150437
ESC-50,RBF,False,50,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,50,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,50,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,50,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,50,BothSides,True,False,True,100.0,52.33789473684211,0.0,2.085754080207562
ESC-50,RBF,False,50,BothSides,True,False,False,100.0,52.54052631578948,0.0,2.038899477740972
ESC-50,RBF,False,50,BothSides,False,False,True,100.0,49.118421052631575,0.0,1.9904950733722282
ESC-50,RBF,False,50,BothSides,False,False,False,100.0,49.16631578947367,0.0,1.977347057307227
ESC-50,RBF,False,500,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,500,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,500,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,500,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,500,BothSides,True,False,True,100.0,37.1878947368421,0.0,1.8046148137590972
ESC-50,RBF,False,500,BothSides,True,False,False,100.0,37.217368421052626,0.0,1.797407412692575
ESC-50,RBF,False,500,BothSides,False,False,True,100.0,2.3526315789473684,0.0,0.553633177556095
ESC-50,RBF,False,500,BothSides,False,False,False,100.0,2.3526315789473684,0.0,0.553633177556095
ESC-50,RBF,False,40,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,40,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,40,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,40,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,40,BothSides,True,False,True,100.0,53.59947368421052,0.0,2.127616785418738
ESC-50,RBF,False,40,BothSides,True,False,False,100.0,53.81052631578948,0.0,2.0947897374966606
ESC-50,RBF,False,40,BothSides,False,False,True,100.0,50.90578947368421,0.0,1.9309448980864217
ESC-50,RBF,False,40,BothSides,False,False,False,100.0,50.97842105263158,0.0,1.9287315166082322
ESC-50,RBF,False,30,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,30,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,30,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,30,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,30,BothSides,True,False,True,100.0,54.682631578947365,0.0,2.305917414968224
ESC-50,RBF,False,30,BothSides,True,False,False,100.0,54.89526315789474,0.0,2.238971061166799
ESC-50,RBF,False,30,BothSides,False,False,True,100.0,52.78526315789473,0.0,1.89205482693923
ESC-50,RBF,False,30,BothSides,False,False,False,100.0,52.82526315789474,0.0,1.8871321072006848
ESC-50,RBF,False,20,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,20,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,20,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,20,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,20,BothSides,True,False,True,100.0,54.54473684210526,0.0,2.0909430734211996
ESC-50,RBF,False,20,BothSides,True,False,False,100.0,54.80105263157895,0.0,2.0386375875315355
ESC-50,RBF,False,20,BothSides,False,False,True,100.0,54.46421052631579,0.0,1.8436892437991912
ESC-50,RBF,False,20,BothSides,False,False,False,100.0,54.509473684210526,0.0,1.8440122460100163
ESC-50,RBF,False,200,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,200,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,200,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,200,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,200,BothSides,True,False,True,100.0,45.323157894736845,0.0,2.2651034477058363
ESC-50,RBF,False,200,BothSides,True,False,False,100.0,45.41526315789474,0.0,2.2628628326626394
ESC-50,RBF,False,200,BothSides,False,False,True,100.0,16.235789473684214,0.0,5.050627234023881
ESC-50,RBF,False,200,BothSides,False,False,False,100.0,16.34578947368421,0.0,5.069009940102029
ESC-50,RBF,False,10,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,10,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,10,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,10,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,10,BothSides,True,False,True,100.0,51.25894736842105,0.0,2.174514687792157
ESC-50,RBF,False,10,BothSides,True,False,False,100.0,51.538421052631584,0.0,2.125688482244213
ESC-50,RBF,False,10,BothSides,False,False,True,100.0,56.60736842105263,0.0,1.7718703828834697
ESC-50,RBF,False,10,BothSides,False,False,False,100.0,56.65421052631577,0.0,1.7665129900581886
ESC-50,RBF,False,100,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,100,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,100,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,100,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,100,BothSides,True,False,True,100.0,49.18052631578948,0.0,2.2378667003244517
ESC-50,RBF,False,100,BothSides,True,False,False,100.0,49.315789473684205,0.0,2.2250027233946414
ESC-50,RBF,False,100,BothSides,False,False,True,100.0,39.53947368421053,0.0,2.377973426623715
ESC-50,RBF,False,100,BothSides,False,False,False,100.0,39.64578947368421,0.0,2.3651890813593988
ESC-50,RBF,False,1000,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,1000,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,1000,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,1000,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,1000,BothSides,True,False,True,100.0,22.088421052631578,0.0,1.7847907766299922
ESC-50,RBF,False,1000,BothSides,True,False,False,100.0,22.11631578947369,0.0,1.7797770565975772
ESC-50,RBF,False,1000,BothSides,False,False,True,100.0,2.0747368421052634,0.0,0.279510850933329
ESC-50,RBF,False,1000,BothSides,False,False,False,100.0,2.0742105263157895,0.0,0.2781114585548417
ESC-50,RBF,False,0,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,RBF,False,0,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,RBF,False,0,BothSides,False,False,True,100.0,2.724210526315789,0.0,0.820314107800825
ESC-50,RBF,False,0,BothSides,False,False,False,100.0,2.7257894736842103,0.0,0.8226804039792202
ESC-50,L2Distance,True,5,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,5,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,5,BothSides,True,False,True,100.0,35.05263157894737,0.0,2.211666372680184
ESC-50,L2Distance,True,5,BothSides,True,False,False,100.0,35.24894736842104,0.0,2.2582425814749625
ESC-50,L2Distance,True,50,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,50,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,50,BothSides,True,False,True,100.0,52.89684210526315,0.0,2.2765444971810735
ESC-50,L2Distance,True,50,BothSides,True,False,False,100.0,54.531578947368416,0.0,2.107189907786961
ESC-50,L2Distance,True,500,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,500,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,500,BothSides,True,False,True,100.0,43.12894736842104,0.0,2.175045769569687
ESC-50,L2Distance,True,500,BothSides,True,False,False,100.0,44.56,0.0,2.0925871010840313
ESC-50,L2Distance,True,40,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,40,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,40,BothSides,True,False,True,100.0,53.56578947368422,0.0,2.3398081579622034
ESC-50,L2Distance,True,40,BothSides,True,False,False,100.0,55.23526315789474,0.0,2.061337206847151
ESC-50,L2Distance,True,30,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,30,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,30,BothSides,True,False,True,100.0,54.00526315789473,0.0,2.4256421030705178
ESC-50,L2Distance,True,30,BothSides,True,False,False,100.0,55.5621052631579,0.0,2.2014082624425075
ESC-50,L2Distance,True,20,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,20,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,20,BothSides,True,False,True,100.0,53.984210526315785,0.0,2.304019130807002
ESC-50,L2Distance,True,20,BothSides,True,False,False,100.0,55.25684210526316,0.0,2.1324336168316953
ESC-50,L2Distance,True,200,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,200,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,200,BothSides,True,False,True,100.0,49.324736842105274,0.0,2.127618868562106
ESC-50,L2Distance,True,200,BothSides,True,False,False,100.0,50.977368421052624,0.0,2.055520975809894
ESC-50,L2Distance,True,10,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,10,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,10,BothSides,True,False,True,100.0,50.83894736842106,0.0,2.206070948648505
ESC-50,L2Distance,True,10,BothSides,True,False,False,100.0,51.650000000000006,0.0,2.1799181031149057
ESC-50,L2Distance,True,100,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,100,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,100,BothSides,True,False,True,100.0,51.264736842105265,0.0,2.292761764705459
ESC-50,L2Distance,True,100,BothSides,True,False,False,100.0,53.02263157894737,0.0,2.1750951837038635
ESC-50,L2Distance,True,1000,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,1000,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,True,1000,BothSides,True,False,True,100.0,26.982105263157894,0.0,2.5657904993250313
ESC-50,L2Distance,True,1000,BothSides,True,False,False,100.0,28.054736842105267,0.0,2.5595718998006887
ESC-50,L2Distance,False,5,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,5,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,5,BothSides,True,False,True,100.0,34.2421052631579,0.0,2.255433574596752
ESC-50,L2Distance,False,5,BothSides,True,False,False,100.0,34.415263157894735,0.0,2.2443020495803796
ESC-50,L2Distance,False,50,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,50,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,50,BothSides,True,False,True,100.0,52.74210526315789,0.0,2.2233026767050337
ESC-50,L2Distance,False,50,BothSides,True,False,False,100.0,54.39789473684209,0.0,2.051137377879962
ESC-50,L2Distance,False,500,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,500,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,500,BothSides,True,False,True,100.0,43.22105263157895,0.0,2.1725943489262205
ESC-50,L2Distance,False,500,BothSides,True,False,False,100.0,44.66157894736842,0.0,2.0385108763010766
ESC-50,L2Distance,False,40,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,40,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,40,BothSides,True,False,True,100.0,53.620526315789476,0.0,2.2365423328540417
ESC-50,L2Distance,False,40,BothSides,True,False,False,100.0,55.0857894736842,0.0,2.100239466626251
ESC-50,L2Distance,False,30,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,30,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,30,BothSides,True,False,True,100.0,54.22105263157894,0.0,2.359210159391758
ESC-50,L2Distance,False,30,BothSides,True,False,False,100.0,55.630526315789474,0.0,2.183315986764386
ESC-50,L2Distance,False,20,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,20,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,20,BothSides,True,False,True,100.0,53.84736842105262,0.0,2.2974332299293003
ESC-50,L2Distance,False,20,BothSides,True,False,False,100.0,55.14421052631578,0.0,2.1186890317591205
ESC-50,L2Distance,False,200,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,200,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,200,BothSides,True,False,True,100.0,49.42631578947368,0.0,2.122384327933341
ESC-50,L2Distance,False,200,BothSides,True,False,False,100.0,51.11842105263158,0.0,2.088119341003159
ESC-50,L2Distance,False,10,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,10,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,10,BothSides,True,False,True,100.0,50.60421052631578,0.0,2.169793638144642
ESC-50,L2Distance,False,10,BothSides,True,False,False,100.0,51.49684210526317,0.0,2.0670119748456037
ESC-50,L2Distance,False,100,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,100,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,100,BothSides,True,False,True,100.0,50.92736842105263,0.0,2.2879036358840397
ESC-50,L2Distance,False,100,BothSides,True,False,False,100.0,52.729473684210525,0.0,2.1479361994476243
ESC-50,L2Distance,False,1000,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,1000,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,L2Distance,False,1000,BothSides,True,False,True,100.0,27.102105263157892,0.0,2.4722484074958264
ESC-50,L2Distance,False,1000,BothSides,True,False,False,100.0,28.122105263157895,0.0,2.466752662522317
ESC-50,Covariance,True,5,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,5,None,True,False,False,100.0,19.477894736842106,0.0,1.8067537194565517
ESC-50,Covariance,True,5,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,5,None,False,False,False,100.0,47.6421052631579,0.0,1.9922703818102163
ESC-50,Covariance,True,5,BothSides,True,False,True,100.0,20.53210526315789,0.0,1.8081516710093655
ESC-50,Covariance,True,5,BothSides,True,False,False,100.0,20.6978947368421,0.0,1.7442365719238215
ESC-50,Covariance,True,5,BothSides,False,False,True,100.0,49.12842105263157,0.0,2.377693195252053
ESC-50,Covariance,True,5,BothSides,False,False,False,100.0,52.68421052631578,0.0,1.9335068537407885
ESC-50,Covariance,True,50,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,50,None,True,False,False,100.0,48.04,0.0,2.2837147169879293
ESC-50,Covariance,True,50,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,50,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,50,BothSides,True,False,True,100.0,47.88947368421052,0.0,2.742559816855499
ESC-50,Covariance,True,50,BothSides,True,False,False,100.0,51.65999999999999,0.0,2.245295728537168
ESC-50,Covariance,True,50,BothSides,False,False,True,100.0,43.25,0.0,2.9909686310291774
ESC-50,Covariance,True,50,BothSides,False,False,False,100.0,47.47736842105263,0.0,2.3735529780504563
ESC-50,Covariance,True,500,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,500,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,500,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,500,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,500,BothSides,True,False,True,100.0,33.84210526315789,0.0,3.4284212142268435
ESC-50,Covariance,True,500,BothSides,True,False,False,100.0,37.56736842105263,0.0,3.2372621036885225
ESC-50,Covariance,True,500,BothSides,False,False,True,100.0,31.065263157894734,0.0,3.4521832186413937
ESC-50,Covariance,True,500,BothSides,False,False,False,100.0,35.065789473684205,0.0,3.3148651593889533
ESC-50,Covariance,True,40,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,40,None,True,False,False,100.0,50.266842105263166,0.0,2.312608521074232
ESC-50,Covariance,True,40,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,40,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,40,BothSides,True,False,True,100.0,48.17842105263158,0.0,2.8448806624144183
ESC-50,Covariance,True,40,BothSides,True,False,False,100.0,51.7,0.0,2.4210125854811597
ESC-50,Covariance,True,40,BothSides,False,False,True,100.0,44.428947368421056,0.0,2.8998364172031144
ESC-50,Covariance,True,40,BothSides,False,False,False,100.0,48.70315789473684,0.0,2.284459360688458
ESC-50,Covariance,True,30,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,30,None,True,False,False,100.0,50.06263157894737,0.0,2.3089335716358637
ESC-50,Covariance,True,30,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,30,None,False,False,False,100.0,8.72842105263158,0.0,11.195351033555978
ESC-50,Covariance,True,30,BothSides,True,False,True,100.0,48.185789473684196,0.0,2.9895612941202483
ESC-50,Covariance,True,30,BothSides,True,False,False,100.0,51.54473684210526,0.0,2.5688133328558873
ESC-50,Covariance,True,30,BothSides,False,False,True,100.0,45.60105263157894,0.0,2.8090197026277135
ESC-50,Covariance,True,30,BothSides,False,False,False,100.0,50.00263157894737,0.0,2.188909023847596
ESC-50,Covariance,True,20,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,20,None,True,False,False,100.0,47.927368421052634,0.0,2.4975975159742116
ESC-50,Covariance,True,20,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,20,None,False,False,False,100.0,47.84894736842106,0.0,2.1532640301132377
ESC-50,Covariance,True,20,BothSides,True,False,True,100.0,46.752105263157894,0.0,2.961921729622505
ESC-50,Covariance,True,20,BothSides,True,False,False,100.0,49.6921052631579,0.0,2.690018226879109
ESC-50,Covariance,True,20,BothSides,False,False,True,100.0,47.13947368421052,0.0,2.801447736132614
ESC-50,Covariance,True,20,BothSides,False,False,False,100.0,51.69157894736841,0.0,2.110821871942123
ESC-50,Covariance,True,200,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,200,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,200,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,200,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,200,BothSides,True,False,True,100.0,40.02473684210526,0.0,2.932712197100993
ESC-50,Covariance,True,200,BothSides,True,False,False,100.0,43.71578947368421,0.0,2.69687415240419
ESC-50,Covariance,True,200,BothSides,False,False,True,100.0,35.23210526315789,0.0,3.4121024217171567
ESC-50,Covariance,True,200,BothSides,False,False,False,100.0,39.35578947368421,0.0,3.1209516270156676
ESC-50,Covariance,True,10,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,10,None,True,False,False,100.0,38.09263157894737,0.0,2.1948456365815465
ESC-50,Covariance,True,10,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,10,None,False,False,False,100.0,49.64000000000001,0.0,1.9185740318761413
ESC-50,Covariance,True,10,BothSides,True,False,True,100.0,38.55157894736842,0.0,2.2741773344390834
ESC-50,Covariance,True,10,BothSides,True,False,False,100.0,40.15684210526316,0.0,2.3334373014694862
ESC-50,Covariance,True,10,BothSides,False,False,True,100.0,48.87105263157895,0.0,2.5316651150670864
ESC-50,Covariance,True,10,BothSides,False,False,False,100.0,53.50842105263158,0.0,1.9293364294937632
ESC-50,Covariance,True,100,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,100,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,100,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,100,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,100,BothSides,True,False,True,100.0,44.40315789473684,0.0,2.6561403277016846
ESC-50,Covariance,True,100,BothSides,True,False,False,100.0,47.93894736842105,0.0,2.3903976882588474
ESC-50,Covariance,True,100,BothSides,False,False,True,100.0,39.252631578947366,0.0,3.1884660558760367
ESC-50,Covariance,True,100,BothSides,False,False,False,100.0,43.316315789473684,0.0,2.808174602537732
ESC-50,Covariance,True,1000,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,1000,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,1000,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,1000,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,1000,BothSides,True,False,True,100.0,29.741052631578945,0.0,3.4131705149302043
ESC-50,Covariance,True,1000,BothSides,True,False,False,100.0,33.61789473684211,0.0,3.372445129217744
ESC-50,Covariance,True,1000,BothSides,False,False,True,100.0,28.68894736842105,0.0,3.474570022622261
ESC-50,Covariance,True,1000,BothSides,False,False,False,100.0,32.64368421052631,0.0,3.4136182784096585
ESC-50,Covariance,True,0,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,0,None,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,0,BothSides,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,True,0,BothSides,False,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,5,None,True,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,5,None,True,False,False,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,5,None,False,False,True,100.0,2.0,0.0,0.0
ESC-50,Covariance,False,5,None,False,False,False,100.0,2.0,0.0,0.0
